Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,OverTime_flag,perf_rating_s,job_involve_s,job_sat_s,env_sat_s,rel_sat_s,Performance_Score,years_in_role_s,train_last_year_s,Efficiency_Score,worklife_s,Mentor_Feedback_Score,monthly_income_s,Engagement_Score,Composite_Score,Composite_Rank
34,No,Travel_Rarely,546,Research & Development,10,3,Life Sciences,1,934,2,Male,83,3,1,Laboratory Technician,2,Divorced,2008,6896,1,Y,No,14,3,2,80,2,1,3,3,1,0,1,0,0,0.0,66.66666666666667,33.333333333333336,33.333333333333336,33.333333333333336,25.0,0.0,50.0,20.0,66.66666666666667,40.0,5.260663507109005,35.44,27.82,1321
42,No,Travel_Rarely,462,Sales,14,2,Medical,1,936,3,Female,68,2,2,Sales Executive,3,Single,6244,7824,7,Y,No,17,3,1,80,0,10,6,3,5,4,0,3,0,0.0,33.333333333333336,66.66666666666667,66.66666666666667,0.0,23.33,22.22222222222222,100.0,53.33,66.66666666666667,43.33,27.567140600315955,27.69,32.99,1103
33,No,Travel_Rarely,1198,Research & Development,1,4,Other,1,939,3,Male,100,2,1,Research Scientist,1,Single,2799,3339,3,Y,Yes,11,3,2,80,0,6,1,3,3,2,0,2,1,0.0,33.333333333333336,0.0,66.66666666666667,33.333333333333336,16.67,11.11111111111111,16.666666666666668,13.33,66.66666666666667,55.0,9.426013691416536,30.44,23.82,1407
58,No,Travel_Rarely,1272,Research & Development,5,3,Technical Degree,1,940,3,Female,37,2,3,Healthcare Representative,2,Divorced,10552,9255,2,Y,Yes,13,3,4,80,1,24,3,3,6,0,0,4,1,0.0,33.333333333333336,33.333333333333336,66.66666666666667,100.0,28.33,0.0,50.0,20.0,66.66666666666667,78.33,50.25276461295419,46.77,36.93,908
31,No,Travel_Rarely,154,Sales,7,4,Life Sciences,1,941,2,Male,41,2,1,Sales Representative,3,Married,2329,11737,3,Y,No,15,3,2,80,0,13,2,4,7,7,5,2,0,0.0,33.333333333333336,66.66666666666667,33.333333333333336,33.333333333333336,23.33,38.888888888888886,33.333333333333336,36.67,100.0,46.67,6.9510268562401265,19.45,28.92,1278
35,No,Travel_Rarely,1137,Research & Development,21,1,Life Sciences,1,942,4,Female,51,3,2,Healthcare Representative,4,Married,4014,19170,1,Y,Yes,25,4,4,80,1,10,2,1,10,6,0,7,1,100.0,66.66666666666667,100.0,100.0,100.0,93.33,33.333333333333336,33.333333333333336,33.33,0.0,80.0,15.824117956819379,49.66,72.78,10
49,No,Travel_Rarely,527,Research & Development,8,2,Other,1,944,1,Female,51,3,3,Laboratory Technician,2,Married,7403,22477,4,Y,No,11,3,3,80,1,29,3,2,26,9,1,7,0,0.0,66.66666666666667,33.333333333333336,0.0,66.66666666666667,25.0,50.0,50.0,50.0,33.333333333333336,30.0,33.670352817272246,46.8,34.02,1043
48,No,Travel_Rarely,1469,Research & Development,20,4,Medical,1,945,4,Male,51,3,1,Research Scientist,3,Married,2259,5543,4,Y,No,17,3,1,80,2,13,2,2,0,0,0,0,0,0.0,66.66666666666667,66.66666666666667,100.0,0.0,33.33,0.0,33.333333333333336,13.33,33.333333333333336,51.67,6.582411795681938,35.97,32.48,1124
31,No,Non-Travel,1188,Sales,20,2,Marketing,1,947,4,Female,45,3,2,Sales Executive,3,Married,6932,24406,1,Y,No,13,3,4,80,1,9,2,2,9,8,0,0,0,0.0,66.66666666666667,66.66666666666667,100.0,100.0,43.33,44.44444444444444,33.333333333333336,40.0,33.333333333333336,86.67,31.190100052659293,45.81,49.54,284
36,No,Travel_Rarely,188,Research & Development,7,4,Other,1,949,2,Male,65,3,1,Research Scientist,4,Single,4678,23293,2,Y,No,18,3,3,80,0,8,6,3,6,2,0,1,0,0.0,66.66666666666667,100.0,33.333333333333336,66.66666666666667,38.33,11.11111111111111,100.0,46.67,66.66666666666667,51.67,19.320695102685622,41.06,42.41,585
38,No,Travel_Rarely,1333,Research & Development,1,3,Technical Degree,1,950,4,Female,80,3,3,Research Director,1,Married,13582,16292,1,Y,No,13,3,2,80,1,15,3,3,15,12,5,11,0,0.0,66.66666666666667,0.0,100.0,33.333333333333336,26.67,66.66666666666667,50.0,60.0,66.66666666666667,70.0,66.2085308056872,59.82,44.81,458
32,No,Non-Travel,1184,Research & Development,1,3,Life Sciences,1,951,3,Female,70,2,1,Laboratory Technician,2,Married,2332,3974,6,Y,No,20,4,3,80,0,5,3,3,3,0,0,2,0,100.0,33.333333333333336,33.333333333333336,66.66666666666667,66.66666666666667,70.0,0.0,50.0,20.0,66.66666666666667,66.67,6.966824644549763,19.45,51.92,224
25,Yes,Travel_Rarely,867,Sales,19,2,Marketing,1,952,3,Male,36,2,1,Sales Representative,2,Married,2413,18798,1,Y,Yes,18,3,3,80,3,1,2,3,1,0,0,0,1,0.0,33.333333333333336,33.333333333333336,66.66666666666667,66.66666666666667,25.0,0.0,33.333333333333336,13.33,66.66666666666667,66.67,7.393364928909953,29.62,29.61,1252
40,No,Travel_Rarely,658,Sales,10,4,Marketing,1,954,1,Male,67,2,3,Sales Executive,2,Divorced,9705,20652,2,Y,No,12,3,2,80,1,11,2,2,1,0,0,0,0,0.0,33.333333333333336,33.333333333333336,0.0,33.333333333333336,15.0,0.0,33.333333333333336,13.33,33.333333333333336,18.33,45.792522380200104,34.98,18.16,1453
26,No,Travel_Frequently,1283,Sales,1,3,Medical,1,956,3,Male,52,2,2,Sales Executive,1,Single,4294,11148,1,Y,No,12,3,2,80,0,7,2,3,7,7,0,7,0,0.0,33.333333333333336,0.0,66.66666666666667,33.333333333333336,16.67,38.888888888888886,33.333333333333336,36.67,66.66666666666667,55.0,17.298578199052134,23.59,27.45,1330
41,No,Travel_Rarely,263,Research & Development,6,3,Medical,1,957,4,Male,59,3,1,Laboratory Technician,1,Single,4721,3119,2,Y,Yes,13,3,3,80,0,20,3,3,18,13,2,17,1,0.0,66.66666666666667,0.0,100.0,66.66666666666667,30.0,72.22222222222223,50.0,63.33,66.66666666666667,81.67,19.547130068457083,51.15,47.59,352
36,No,Travel_Rarely,938,Research & Development,2,4,Medical,1,958,3,Male,79,3,1,Laboratory Technician,3,Single,2519,12287,4,Y,No,21,4,3,80,0,16,6,3,11,8,3,9,0,100.0,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,81.67,44.44444444444444,100.0,66.67,66.66666666666667,66.67,7.951553449183781,36.51,69.64,30
19,Yes,Travel_Rarely,419,Sales,21,3,Other,1,959,4,Male,37,2,1,Sales Representative,2,Single,2121,9947,1,Y,Yes,13,3,2,80,0,1,3,4,1,0,0,0,1,0.0,33.333333333333336,33.333333333333336,100.0,33.333333333333336,25.0,0.0,50.0,20.0,100.0,76.67,5.855713533438652,29.01,32.35,1130
20,Yes,Travel_Rarely,129,Research & Development,4,3,Technical Degree,1,960,1,Male,84,3,1,Laboratory Technician,1,Single,2973,13008,1,Y,No,19,3,2,80,0,1,2,3,1,0,0,0,0,0.0,66.66666666666667,0.0,0.0,33.333333333333336,16.67,0.0,33.333333333333336,13.33,66.66666666666667,25.0,10.34228541337546,37.47,20.37,1443
31,No,Travel_Rarely,616,Research & Development,12,3,Medical,1,961,4,Female,41,3,2,Healthcare Representative,4,Married,5855,17369,0,Y,Yes,11,3,3,80,2,10,2,1,9,7,8,5,1,0.0,66.66666666666667,100.0,100.0,66.66666666666667,45.0,38.888888888888886,33.333333333333336,36.67,0.0,68.33,25.518694049499736,53.54,48.11,335
40,No,Travel_Frequently,1469,Research & Development,9,4,Medical,1,964,4,Male,35,3,1,Research Scientist,2,Divorced,3617,25063,8,Y,Yes,14,3,4,80,1,3,2,3,1,1,0,0,1,0.0,66.66666666666667,33.333333333333336,100.0,100.0,38.33,5.555555555555555,33.333333333333336,16.67,66.66666666666667,93.33,13.733543970510794,48.83,43.82,521
32,No,Travel_Rarely,498,Research & Development,3,4,Medical,1,966,3,Female,93,3,2,Manufacturing Director,1,Married,6725,13554,1,Y,No,12,3,3,80,1,8,2,4,8,7,6,3,0,0.0,66.66666666666667,0.0,66.66666666666667,66.66666666666667,26.67,38.888888888888886,33.333333333333336,36.67,100.0,73.33,30.100052659294366,45.37,38.47,828
36,Yes,Travel_Rarely,530,Sales,3,1,Life Sciences,1,967,3,Male,51,2,3,Sales Executive,4,Married,10325,5518,1,Y,Yes,11,3,1,80,1,16,6,3,16,7,3,7,1,0.0,33.333333333333336,100.0,66.66666666666667,0.0,28.33,38.888888888888886,100.0,63.33,66.66666666666667,43.33,49.057398630858344,46.29,40.28,703
33,No,Travel_Rarely,1069,Research & Development,1,3,Life Sciences,1,969,2,Female,42,2,2,Healthcare Representative,4,Single,6949,12291,0,Y,No,14,3,1,80,0,6,3,3,5,0,1,4,0,0.0,33.333333333333336,100.0,33.333333333333336,0.0,25.0,0.0,50.0,20.0,66.66666666666667,28.33,31.27962085308057,29.18,25.13,1382
37,Yes,Travel_Rarely,625,Sales,1,4,Life Sciences,1,970,1,Male,46,2,3,Sales Executive,3,Married,10609,14922,5,Y,No,11,3,3,80,0,17,2,1,14,1,11,7,0,0.0,33.333333333333336,66.66666666666667,0.0,66.66666666666667,23.33,5.555555555555555,33.333333333333336,16.67,0.0,23.33,50.552922590837284,36.89,24.03,1403
45,No,Non-Travel,805,Research & Development,4,2,Life Sciences,1,972,3,Male,57,3,2,Laboratory Technician,2,Married,4447,23163,1,Y,No,12,3,2,80,0,9,5,2,9,7,0,8,0,0.0,66.66666666666667,33.333333333333336,66.66666666666667,33.333333333333336,28.33,38.888888888888886,83.33333333333333,56.67,33.333333333333336,48.33,18.104265402843602,40.58,38.84,798
29,No,Travel_Frequently,1404,Sales,20,3,Technical Degree,1,974,3,Female,84,3,1,Sales Representative,4,Married,2157,18203,1,Y,No,15,3,2,80,1,3,5,3,3,1,0,2,0,0.0,66.66666666666667,100.0,66.66666666666667,33.333333333333336,38.33,5.555555555555555,83.33333333333333,36.67,66.66666666666667,55.0,6.045286993154292,35.75,40.11,715
35,No,Travel_Rarely,1219,Sales,18,3,Medical,1,975,3,Female,86,3,2,Sales Executive,3,Married,4601,6179,1,Y,No,16,3,2,80,0,5,3,3,5,2,1,0,0,0.0,66.66666666666667,66.66666666666667,66.66666666666667,33.333333333333336,33.33,11.11111111111111,50.0,26.67,66.66666666666667,55.0,18.915218536071617,40.9,36.38,936
52,No,Travel_Rarely,1053,Research & Development,1,2,Life Sciences,1,976,4,Male,70,3,4,Manager,4,Married,17099,13829,2,Y,No,15,3,2,80,1,26,2,2,9,8,7,8,0,0.0,66.66666666666667,100.0,100.0,33.333333333333336,41.67,44.44444444444444,33.333333333333336,40.0,33.333333333333336,63.33,84.7288046340179,67.22,48.42,318
58,Yes,Travel_Rarely,289,Research & Development,2,3,Technical Degree,1,977,4,Male,51,3,1,Research Scientist,3,Single,2479,26227,4,Y,No,24,4,1,80,0,7,4,3,1,0,0,0,0,100.0,66.66666666666667,66.66666666666667,100.0,0.0,78.33,0.0,66.66666666666667,26.67,66.66666666666667,58.33,7.740916271721959,36.43,58.71,129
53,No,Travel_Rarely,1376,Sales,2,2,Medical,1,981,3,Male,45,3,4,Manager,3,Divorced,14852,13938,6,Y,No,13,3,3,80,1,22,3,4,17,13,15,2,0,0.0,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,36.67,72.22222222222223,50.0,63.33,100.0,73.33,72.89626119010005,62.49,51.37,240
30,No,Travel_Rarely,231,Sales,8,2,Other,1,982,3,Male,62,3,3,Sales Executive,3,Divorced,7264,9977,5,Y,No,11,3,1,80,1,10,2,4,8,4,7,7,0,0.0,66.66666666666667,66.66666666666667,66.66666666666667,0.0,30.0,22.22222222222222,33.333333333333336,26.67,100.0,50.0,32.93838862559242,46.51,34.81,1012
38,No,Non-Travel,152,Sales,10,3,Technical Degree,1,983,3,Female,85,3,2,Sales Executive,4,Single,5666,19899,1,Y,Yes,13,3,2,80,0,6,1,3,5,3,1,3,1,0.0,66.66666666666667,100.0,66.66666666666667,33.333333333333336,38.33,16.666666666666668,16.666666666666668,16.67,66.66666666666667,55.0,24.52343338599263,53.14,38.72,807
35,No,Travel_Rarely,882,Sales,3,4,Life Sciences,1,984,4,Male,92,3,3,Sales Executive,4,Divorced,7823,6812,6,Y,No,13,3,2,80,1,12,2,3,10,9,0,8,0,0.0,66.66666666666667,100.0,100.0,33.333333333333336,41.67,50.0,33.333333333333336,43.33,66.66666666666667,70.0,35.88204318062138,47.69,47.15,371
39,No,Travel_Rarely,903,Sales,2,5,Life Sciences,1,985,1,Male,41,4,3,Sales Executive,3,Single,7880,2560,0,Y,No,18,3,4,80,0,9,3,3,8,7,0,7,0,0.0,100.0,66.66666666666667,0.0,100.0,40.0,38.888888888888886,50.0,43.33,66.66666666666667,48.33,36.182201158504476,64.47,45.59,428
40,Yes,Non-Travel,1479,Sales,24,3,Life Sciences,1,986,2,Female,100,4,4,Sales Executive,2,Single,13194,17071,4,Y,Yes,16,3,4,80,0,22,2,2,1,0,0,0,1,0.0,100.0,33.333333333333336,33.333333333333336,100.0,38.33,0.0,33.333333333333336,13.33,33.333333333333336,56.67,64.16535018430753,85.67,43.18,548
47,No,Travel_Frequently,1379,Research & Development,16,4,Medical,1,987,3,Male,64,4,2,Manufacturing Director,3,Divorced,5067,6759,1,Y,Yes,19,3,3,80,0,20,3,4,19,10,2,7,1,0.0,100.0,66.66666666666667,66.66666666666667,66.66666666666667,43.33,55.55555555555556,50.0,53.33,100.0,73.33,21.369141653501842,68.55,53.62,200
36,No,Non-Travel,1229,Sales,8,4,Technical Degree,1,990,1,Male,84,3,2,Sales Executive,4,Divorced,5079,25952,4,Y,No,13,3,4,80,2,12,3,3,7,7,0,7,0,0.0,66.66666666666667,100.0,0.0,100.0,38.33,38.888888888888886,50.0,43.33,66.66666666666667,48.33,21.43233280674039,41.91,41.37,647
31,Yes,Non-Travel,335,Research & Development,9,2,Medical,1,991,3,Male,46,2,1,Research Scientist,1,Single,2321,10322,0,Y,Yes,22,4,1,80,0,4,0,3,3,2,1,2,1,100.0,33.333333333333336,0.0,66.66666666666667,0.0,58.33,11.11111111111111,0.0,6.67,66.66666666666667,43.33,6.908899420747762,29.43,41.41,645
33,No,Non-Travel,722,Sales,17,3,Life Sciences,1,992,4,Male,38,3,4,Manager,3,Single,17444,20489,1,Y,No,11,3,4,80,0,10,2,3,10,8,6,0,0,0.0,66.66666666666667,66.66666666666667,100.0,100.0,43.33,44.44444444444444,33.333333333333336,40.0,66.66666666666667,93.33,86.54555028962612,67.95,53.86,195
29,Yes,Travel_Rarely,906,Research & Development,10,3,Life Sciences,1,994,4,Female,92,2,1,Research Scientist,1,Single,2404,11479,6,Y,Yes,20,4,3,80,0,3,5,3,0,0,0,0,1,100.0,33.333333333333336,0.0,100.0,66.66666666666667,68.33,0.0,83.33333333333333,33.33,66.66666666666667,81.67,7.345971563981043,29.61,57.52,142
33,No,Travel_Rarely,461,Research & Development,13,1,Life Sciences,1,995,2,Female,53,3,1,Research Scientist,4,Single,3452,17241,3,Y,No,18,3,1,80,0,5,4,3,3,2,0,2,0,0.0,66.66666666666667,100.0,33.333333333333336,0.0,31.67,11.11111111111111,66.66666666666667,33.33,66.66666666666667,28.33,12.86466561348078,38.48,32.52,1123
45,No,Travel_Rarely,974,Research & Development,1,4,Medical,1,996,4,Female,91,3,1,Laboratory Technician,4,Divorced,2270,11005,3,Y,No,14,3,4,80,2,8,2,3,5,3,0,2,0,0.0,66.66666666666667,100.0,100.0,100.0,48.33,16.666666666666668,33.333333333333336,23.33,66.66666666666667,93.33,6.640337019483939,35.99,48.23,327
50,No,Travel_Rarely,1126,Research & Development,1,2,Medical,1,997,4,Male,66,3,4,Research Director,4,Divorced,17399,6615,9,Y,No,22,4,3,80,1,32,1,2,5,4,1,3,0,100.0,66.66666666666667,100.0,100.0,66.66666666666667,90.0,22.22222222222222,16.666666666666668,20.0,33.333333333333336,75.0,86.30858346498157,67.86,70.43,25
33,No,Travel_Frequently,827,Research & Development,1,4,Other,1,998,3,Female,84,4,2,Healthcare Representative,2,Married,5488,20161,1,Y,Yes,13,3,1,80,1,6,2,3,6,5,1,2,1,0.0,100.0,33.333333333333336,66.66666666666667,0.0,31.67,27.77777777777778,33.333333333333336,30.0,66.66666666666667,43.33,23.58609794628752,69.43,38.75,803
41,No,Travel_Frequently,840,Research & Development,9,3,Medical,1,999,1,Male,64,3,5,Research Director,3,Divorced,19419,3735,2,Y,No,17,3,2,80,1,21,2,4,18,16,0,11,0,0.0,66.66666666666667,66.66666666666667,0.0,33.333333333333336,26.67,88.88888888888889,33.333333333333336,66.67,100.0,31.67,96.94576092680359,72.11,42.23,598
27,No,Travel_Rarely,1134,Research & Development,16,4,Technical Degree,1,1001,3,Female,37,3,1,Laboratory Technician,2,Married,2811,12086,9,Y,No,14,3,2,80,1,4,2,3,2,2,2,2,0,0.0,66.66666666666667,33.333333333333336,66.66666666666667,33.333333333333336,28.33,11.11111111111111,33.333333333333336,20.0,66.66666666666667,55.0,9.489204844655081,37.13,31.99,1143
45,No,Non-Travel,248,Research & Development,23,2,Life Sciences,1,1002,4,Male,42,3,2,Laboratory Technician,1,Married,3633,14039,1,Y,Yes,15,3,3,80,1,9,2,3,9,8,0,8,1,0.0,66.66666666666667,0.0,100.0,66.66666666666667,30.0,44.44444444444444,33.333333333333336,40.0,66.66666666666667,81.67,13.817798841495524,48.86,42.58,576
47,No,Travel_Rarely,955,Sales,4,2,Life Sciences,1,1003,4,Female,83,3,2,Sales Executive,4,Single,4163,8571,1,Y,Yes,17,3,3,80,0,9,0,3,9,0,0,7,1,0.0,66.66666666666667,100.0,100.0,66.66666666666667,45.0,0.0,0.0,0.0,66.66666666666667,81.67,16.608741442864666,49.98,42.25,596
30,Yes,Travel_Rarely,138,Research & Development,22,3,Life Sciences,1,1004,1,Female,48,3,1,Research Scientist,3,Married,2132,11539,4,Y,Yes,11,3,2,80,0,7,2,3,5,2,0,1,1,0.0,66.66666666666667,66.66666666666667,0.0,33.333333333333336,26.67,11.11111111111111,33.333333333333336,20.0,66.66666666666667,25.0,5.913638757240653,45.7,27.94,1319
50,No,Travel_Rarely,939,Research & Development,24,3,Life Sciences,1,1005,4,Male,95,3,4,Manufacturing Director,3,Married,13973,4161,3,Y,Yes,18,3,4,80,1,22,2,3,12,11,1,5,1,0.0,66.66666666666667,66.66666666666667,100.0,100.0,43.33,61.111111111111114,33.333333333333336,50.0,66.66666666666667,93.33,68.26750921537652,70.64,56.26,161
38,No,Travel_Frequently,1391,Research & Development,10,1,Medical,1,1006,3,Male,66,3,1,Research Scientist,3,Married,2684,12127,0,Y,No,17,3,2,80,1,3,0,2,2,1,0,2,0,0.0,66.66666666666667,66.66666666666667,66.66666666666667,33.333333333333336,33.33,5.555555555555555,0.0,3.33,33.333333333333336,48.33,8.820431806213797,36.86,30.11,1237
46,No,Travel_Rarely,566,Research & Development,7,2,Medical,1,1007,4,Male,75,3,3,Manufacturing Director,3,Divorced,10845,24208,6,Y,No,13,3,2,80,1,13,3,3,8,7,0,7,0,0.0,66.66666666666667,66.66666666666667,100.0,33.333333333333336,36.67,38.888888888888886,50.0,43.33,66.66666666666667,70.0,51.795681937862035,54.05,45.61,426
24,No,Travel_Rarely,1206,Research & Development,17,1,Medical,1,1009,4,Female,41,2,2,Manufacturing Director,3,Divorced,4377,24117,1,Y,No,15,3,2,80,2,5,6,3,4,2,3,2,0,0.0,33.333333333333336,66.66666666666667,100.0,33.333333333333336,30.0,11.11111111111111,100.0,46.67,66.66666666666667,70.0,17.735650342285414,23.76,38.4,833
35,Yes,Travel_Rarely,622,Research & Development,14,4,Other,1,1010,3,Male,39,2,1,Laboratory Technician,2,Divorced,3743,10074,1,Y,Yes,24,4,4,80,1,5,2,1,4,2,0,2,1,100.0,33.333333333333336,33.333333333333336,66.66666666666667,100.0,73.33,11.11111111111111,33.333333333333336,20.0,0.0,65.0,14.397051079515535,32.43,55.28,172
31,No,Travel_Frequently,853,Research & Development,1,1,Life Sciences,1,1011,3,Female,96,3,2,Manufacturing Director,1,Married,4148,11275,1,Y,No,12,3,3,80,1,4,1,3,4,3,0,3,0,0.0,66.66666666666667,0.0,66.66666666666667,66.66666666666667,26.67,16.666666666666668,16.666666666666668,16.67,66.66666666666667,66.67,16.529752501316484,39.95,32.66,1119
18,No,Non-Travel,287,Research & Development,5,2,Life Sciences,1,1012,2,Male,73,3,1,Research Scientist,4,Single,1051,13493,1,Y,No,15,3,4,80,0,0,2,3,0,0,0,0,0,0.0,66.66666666666667,100.0,33.333333333333336,100.0,41.67,0.0,33.333333333333336,13.33,66.66666666666667,63.33,0.2211690363349131,33.42,38.01,857
54,No,Travel_Rarely,1441,Research & Development,17,3,Technical Degree,1,1013,3,Female,56,3,3,Manufacturing Director,3,Married,10739,13943,8,Y,No,11,3,3,80,1,22,2,3,10,7,0,8,0,0.0,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,36.67,38.888888888888886,33.333333333333336,36.67,66.66666666666667,66.67,51.237493417588205,53.83,43.74,525
35,No,Travel_Rarely,583,Research & Development,25,4,Medical,1,1014,3,Female,57,3,3,Healthcare Representative,3,Divorced,10388,6975,1,Y,Yes,11,3,3,80,1,16,3,2,16,10,10,1,1,0.0,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,36.67,55.55555555555556,50.0,53.33,33.333333333333336,60.0,49.389152185360714,63.09,47.46,359
30,No,Travel_Rarely,153,Research & Development,8,2,Life Sciences,1,1015,2,Female,73,4,3,Research Director,1,Married,11416,17802,0,Y,Yes,12,3,3,80,3,9,4,2,8,7,1,7,1,0.0,100.0,0.0,33.333333333333336,66.66666666666667,30.0,38.888888888888886,66.66666666666667,50.0,33.333333333333336,45.0,54.80252764612954,81.92,44.04,503
20,Yes,Travel_Rarely,1097,Research & Development,11,3,Medical,1,1016,4,Female,98,2,1,Research Scientist,1,Single,2600,18275,1,Y,Yes,15,3,1,80,0,1,2,3,1,0,0,0,1,0.0,33.333333333333336,0.0,100.0,0.0,16.67,0.0,33.333333333333336,13.33,66.66666666666667,58.33,8.37809373354397,30.02,24.25,1397
30,Yes,Travel_Frequently,109,Research & Development,5,3,Medical,1,1017,2,Female,60,3,1,Laboratory Technician,2,Single,2422,25725,0,Y,No,17,3,1,80,0,4,3,3,3,2,1,2,0,0.0,66.66666666666667,33.333333333333336,33.333333333333336,0.0,21.67,11.11111111111111,50.0,26.67,66.66666666666667,28.33,7.440758293838862,36.31,25.86,1368
26,No,Travel_Rarely,1066,Research & Development,2,2,Medical,1,1018,4,Male,32,4,2,Manufacturing Director,4,Married,5472,3334,1,Y,No,12,3,2,80,0,8,2,3,8,7,1,3,0,0.0,100.0,100.0,100.0,33.333333333333336,48.33,38.888888888888886,33.333333333333336,36.67,66.66666666666667,70.0,23.50184307530279,59.4,50.91,247
22,No,Travel_Rarely,217,Research & Development,8,1,Life Sciences,1,1019,2,Male,94,1,1,Laboratory Technician,1,Married,2451,6881,1,Y,No,15,3,1,80,1,4,3,2,4,3,1,1,0,0.0,0.0,0.0,33.333333333333336,0.0,3.33,16.666666666666668,50.0,30.0,33.333333333333336,21.67,7.593470247498684,3.04,11.37,1468
48,No,Travel_Rarely,277,Research & Development,6,3,Life Sciences,1,1022,1,Male,97,2,2,Healthcare Representative,3,Single,4240,13119,2,Y,No,13,3,4,80,0,19,0,3,2,2,2,2,0,0.0,33.333333333333336,66.66666666666667,0.0,100.0,26.67,11.11111111111111,0.0,6.67,66.66666666666667,48.33,17.01421800947867,23.47,25.44,1374
48,No,Travel_Rarely,1355,Research & Development,4,4,Life Sciences,1,1024,3,Male,78,2,3,Healthcare Representative,3,Single,10999,22245,7,Y,No,14,3,2,80,0,27,3,3,15,11,4,8,0,0.0,33.333333333333336,66.66666666666667,66.66666666666667,33.333333333333336,26.67,61.111111111111114,50.0,56.67,66.66666666666667,55.0,52.60663507109005,37.71,38.57,820
41,No,Travel_Rarely,549,Research & Development,7,2,Medical,1,1025,4,Female,42,3,2,Manufacturing Director,3,Single,5003,23371,6,Y,No,14,3,2,80,0,8,6,3,2,2,2,1,0,0.0,66.66666666666667,66.66666666666667,100.0,33.333333333333336,36.67,11.11111111111111,100.0,46.67,66.66666666666667,70.0,21.03212216956293,41.75,44.43,486
39,No,Travel_Rarely,466,Research & Development,1,1,Life Sciences,1,1026,4,Female,65,2,4,Manufacturing Director,4,Married,12742,7060,1,Y,No,16,3,3,80,1,21,3,3,21,6,11,8,0,0.0,33.333333333333336,100.0,100.0,66.66666666666667,38.33,33.333333333333336,50.0,40.0,66.66666666666667,81.67,61.78515007898894,41.38,45.62,425
27,No,Travel_Rarely,1055,Research & Development,2,4,Life Sciences,1,1027,1,Female,47,3,2,Manufacturing Director,4,Married,4227,4658,0,Y,No,18,3,2,80,1,4,2,3,3,2,2,2,0,0.0,66.66666666666667,100.0,0.0,33.333333333333336,31.67,11.11111111111111,33.333333333333336,20.0,66.66666666666667,25.0,16.94576092680358,40.11,29.6,1253
35,No,Travel_Rarely,802,Research & Development,10,3,Other,1,1028,2,Male,45,3,1,Laboratory Technician,4,Divorced,3917,9541,1,Y,No,20,4,1,80,1,3,4,2,3,2,1,2,0,100.0,66.66666666666667,100.0,33.333333333333336,0.0,76.67,11.11111111111111,66.66666666666667,33.33,33.333333333333336,21.67,15.31332280147446,39.46,54.17,192
